Country,Year,tree_cover_loss_ha,tree_cover_loss_from_fires_ha
KAZ,2008,4548.577746,2093.151553
KEN,2008,19224.20869,143.4677854
KGZ,2008,106.6869543,51.41687122
KHM,2008,83499.46632,567.3052752
KNA,2008,22.80816581,0.735777021
KOR,2008,14022.03191,0
LAO,2008,80591.8662,304.8254257
LBN,2008,393.7967702,121.6840726
LBR,2008,36172.38479,21.06402349
LBY,2008,5.719577115,0
LCA,2008,56.11256767,2.91370115
LIE,2008,8.851673785,0.157889347
LKA,2008,6499.718686,49.70023814
LSO,2008,5.786412848,0.134352822
LTU,2008,15203.36586,105.9438541
LUX,2008,983.5287603,1.597507475
LVA,2008,29308.3117,134.094851
MAC,2008,3.641185762,0.642533668
MAF,2008,2.929328065,0.219702117
MAR,2008,3409.465997,0
MDA,2008,135.1053107,10.71486542
MDG,2008,123502.2673,4019.967804
MDV,2008,6.652925154,0
MEX,2008,184377.2476,19365.27186
MKD,2008,3960.287253,1163.7556
MLI,2008,105.644876,0.374226963
MLT,2008,0.939207352,0.188010545
MMR,2008,119216.2782,2212.692079
MNE,2008,1429.190371,384.6064155
MNG,2008,56001.45858,50952.29089
MOZ,2008,204759.7038,1034.947686
MSR,2008,6.56391105,0.29491894
MTQ,2008,278.1229154,2.458856934
MUS,2008,188.6357347,0
MWI,2008,9724.433224,17.08827351
MYS,2008,367972.3269,4378.810625
MYT,2008,42.7912339,0.300304957
NAM,2008,33.50885191,2.97264172
NCL,2008,521.7802026,70.51656831
NGA,2008,27470.65874,46.94563064
NIC,2008,53814.34588,1338.819213
NLD,2008,1150.752282,42.24991409
NOR,2008,33815.40052,1408.78144
NPL,2008,2991.812973,399.3038293
NZL,2008,61372.24404,1471.378278
OMN,2008,0.069237457,0
PAK,2008,1054.172523,520.279071
PAN,2008,39945.21458,795.1439991
PER,2008,126614.3919,5526.755646
PHL,2008,38702.70455,661.1617355
PLW,2008,64.54485365,2.898775388
PNG,2008,71045.21117,1639.204988
POL,2008,47941.06022,311.2358861
PRI,2008,1215.505162,12.87625176
PRK,2008,18782.93788,4370.429526
PRT,2008,33614.95662,1594.05199
PRY,2008,376342.8295,9849.491151
PSE,2008,2.546264557,0.652434095
REU,2008,15.10035628,0
ROU,2008,17535.36404,185.6888617
RUS,2008,3047988.248,2077044.586
RWA,2008,1100.630595,0.538101113
SDN,2008,55.47708851,0.529387318
SEN,2008,285.2699202,1.877266839
SGP,2008,35.45650921,0.461471028
SLB,2008,8171.095974,113.4181463
SLE,2008,20924.70928,222.9672158
SLV,2008,3324.58699,91.6520913
SMR,2008,0.39037321,0
SOM,2008,250.2050474,0.767892655
SRB,2008,3260.221615,416.4376366
SSD,2008,9009.289343,56.67171352
SUR,2008,7510.653751,419.5421326
SVK,2008,13466.11381,224.6462254
SVN,2008,1856.87272,45.28406288
SWE,2008,293724.0636,6676.609071
SWZ,2008,4582.258952,38.52172469
SXM,2008,1.611253979,0
SYR,2008,834.1577424,462.5240071
TCA,2008,61.23841442,1.502265572
TCD,2008,3402.111485,1.599423561
TGO,2008,1177.750818,0.152214095
THA,2008,80143.31798,561.4015513
TJK,2008,33.11413628,0
TKM,2008,74.74021833,0.370508716
TLS,2008,832.729144,96.59318478
TTO,2008,1269.898145,18.00869952
TUN,2008,718.2819675,0
TUR,2008,28891.37388,8309.155652
TWN,2008,2311.267564,65.63979815
TZA,2008,164250.7329,222.6024172
UGA,2008,36925.97898,7.377760094
UKR,2008,53015.86334,1623.120215
URY,2008,23597.19782,543.1845571
USA,2008,2213411.888,410451.9024
UZB,2008,43.5204279,4.616806778
VCT,2008,41.89964469,0.299955874
VEN,2008,120575.1616,4064.652604
VGB,2008,7.015289458,0.219193331
VIR,2008,40.01919435,0.512329165
VNM,2008,108285.7567,1063.283576
VUT,2008,194.0588848,6.522734569
XAD,2008,1.396773642,0
XCA,2008,16.26816692,0.871576874
XKO,2008,1143.161794,259.597189
XNC,2008,20.18396634,5.739303699
ZAF,2008,81375.56537,2221.058286
ZMB,2008,66180.22112,170.4193182
ZWE,2008,5435.130869,70.41009921
ABW,2009,0.375797838,0
AFG,2009,70.40549692,50.36357432
AGO,2009,165947.6504,350.4902711
AIA,2009,1.90246758,0
ALA,2009,675.746188,13.33486532
ALB,2009,1337.340292,267.8048302
AND,2009,2.853299605,0.057033792
ARG,2009,309857.9992,35397.38328
ARM,2009,202.7335175,32.04737289
ATG,2009,61.53009482,0.734476423
AUS,2009,203711.0919,91428.96842
AUT,2009,15887.11456,110.0932604
AZE,2009,371.8340475,65.00364341
BDI,2009,882.7760185,0.153616697
BEL,2009,5176.362959,47.52627961
BEN,2009,4929.158829,1.527122676
BES,2009,0.956144352,0
BFA,2009,4.531714429,0.150977628
BGD,2009,5624.91051,93.23923959
BGR,2009,6099.640914,360.4557639
BHS,2009,823.9719624,148.5116595
BIH,2009,1296.334775,178.556339
BLR,2009,35542.67515,1031.213179
BLZ,2009,10264.12716,934.4320758
BMU,2009,0.457064113,0
BOL,2009,225270.2916,15887.64013
BRA,2009,1817901.233,122231.1819
BRB,2009,13.26493628,0.14982452
BRN,2009,2169.473926,202.1241991
BTN,2009,1175.459352,148.1990375
BWA,2009,41.32463148,1.004998669
CAF,2009,48252.90322,340.6808002
CAN,2009,1550371.987,772691.3424
CHE,2009,2274.492164,12.31516488
CHL,2009,88566.57692,9288.944569
CHN,2009,599603.2269,58520.32468
CIV,2009,108861.1001,146.2036092
CMR,2009,36072.01191,50.63628801
COD,2009,635215.1916,3230.421261
COG,2009,19073.00668,175.919331
COL,2009,237890.8827,8520.154403
COM,2009,112.2063287,0.752849427
CPV,2009,7.957187264,0.371769914
CRI,2009,22464.55477,784.8774743
CUB,2009,16259.9006,2129.547278
CUW,2009,4.664949847,0.225619697
CYM,2009,29.88331568,0
CYP,2009,56.43821077,13.76051643
CZE,2009,13514.29448,14.58784607
DEU,2009,28761.54305,170.1570567
DMA,2009,73.78040032,0.667859872
DNK,2009,6645.67895,86.59811028
DOM,2009,13966.84286,591.6403082
DZA,2009,10467.27357,0
ECU,2009,57646.3496,2785.930831
EGY,2009,59.56834375,0
ESP,2009,67544.77998,12960.9127
EST,2009,18822.74067,211.802969
ETH,2009,29279.02031,38.30009164
FIN,2009,176320.2607,2159.866701
FJI,2009,1790.739824,40.85838793
FRA,2009,67053.59918,1382.878727
GAB,2009,18252.22194,107.2885191
GBR,2009,37709.69901,2758.883111
GEO,2009,448.3663809,125.2086811
GGY,2009,0.80613844,0.151168456
GHA,2009,38252.52539,52.97475837
GIN,2009,23388.00517,16.39720369
GLP,2009,118.3236839,3.767435474
GMB,2009,8.991778087,0.074948557
GNB,2009,7963.973504,3.770684703
GNQ,2009,5684.844643,11.071486
GRC,2009,6564.26725,2078.269232
GRD,2009,93.76963414,1.35412943
GTM,2009,86944.43168,8091.884563
GUF,2009,2861.953997,237.713234
GUY,2009,8267.026506,487.6677455
HKG,2009,50.10995732,3.349548999
HND,2009,51514.12911,2949.458738
HRV,2009,2902.639756,157.4351019
HTI,2009,2464.671315,54.64289699
HUN,2009,10072.46724,76.49206004
IDN,2009,1944963.172,129811.0942
IMN,2009,47.11863735,8.348328904
IND,2009,79202.84904,2884.857715
IRL,2009,7230.723851,149.7923781
IRN,2009,191.2876192,63.31608218
IRQ,2009,15.79663199,0.62533005
ISR,2009,93.0957598,6.56151179
ITA,2009,14792.7007,1046.059005
JAM,2009,3538.281777,43.70645328
JEY,2009,1.265435702,0.253073421
JPN,2009,40894.99086,123.9519096
KAZ,2009,6432.647498,1769.982906
KEN,2009,17696.12609,62.82355352
KGZ,2009,201.2159922,97.57105513
KHM,2009,121021.3658,3171.20881
KNA,2009,33.76806495,1.324404514
KOR,2009,16415.8599,0
LAO,2009,145564.2093,296.954767
LBN,2009,340.4467987,42.19486486
LBR,2009,75135.89504,293.3247165
LBY,2009,5.523105195,0
LCA,2009,54.9228842,2.091685241
LIE,2009,4.687999058,0
LKA,2009,13974.77009,288.3775938
LSO,2009,4.287702217,0.268036642
LTU,2009,14407.62948,40.4551427
LUX,2009,216.4001089,0.598920511
LVA,2009,34916.22387,101.2360983
MAC,2009,2.284762831,0.142754949
MAF,2009,0.659094748,0
MAR,2009,1197.397587,0
MDA,2009,187.7122692,10.75010201
MDG,2009,136536.7714,5138.65995
MDV,2009,5.125170641,0
MEX,2009,281232.4493,36743.74137
MKD,2009,4300.738317,717.5996417
MLI,2009,157.6952096,0
MLT,2009,1.564504503,0.12533668
MMR,2009,216305.7758,4183.770542
MNE,2009,565.1699342,62.77661527
MNG,2009,81792.55041,79828.65857
MOZ,2009,217493.3896,1242.636113
MSR,2009,4.867550672,0.442593789
MTQ,2009,199.2454057,2.905955688
MUS,2009,241.8571806,0
MWI,2009,4030.387954,20.37040005
MYS,2009,622780.3721,11784.14391
MYT,2009,5.704664285,0
NAM,2009,85.37597753,1.450990929
NCL,2009,975.7904923,79.90935309
NGA,2009,25289.81782,42.15934328
NIC,2009,83097.23566,1356.654632
NLD,2009,1559.085973,90.58960805
NOR,2009,23316.51938,879.2129819
NPL,2009,5524.069591,1330.763373
NZL,2009,59613.13351,986.8241703
PAK,2009,920.7646923,598.3272202
PAN,2009,36946.83689,993.9738428
PER,2009,177914.326,7216.999167
PHL,2009,60889.62031,675.5133631
PLW,2009,30.21298275,1.373314472
PNG,2009,49210.43941,1499.817493
POL,2009,46925.78427,202.3683179
PRI,2009,952.6811919,7.460655737
PRK,2009,13113.70031,3022.809827
PRT,2009,39859.83057,5597.364282
PRY,2009,353183.6793,9109.140013
PSE,2009,1.244830224,0.390871062
REU,2009,187.1870171,0
ROU,2009,16176.93283,187.6904725
RUS,2009,2111640.886,1145561.18
RWA,2009,1381.965457,0.230649456
SDN,2009,81.32070754,0.75436814
SEN,2009,160.8732679,1.126145396
SGP,2009,177.0473151,1.922766174
SLB,2009,6034.538307,63.50748096
SLE,2009,30546.33283,66.96273068
SLV,2009,4283.706821,159.4976823
SMR,2009,0.11155957,0
SOM,2009,307.1147457,4.614726719
SRB,2009,2506.968521,42.82233602
SSD,2009,8057.779471,77.76544161
SUR,2009,7362.475244,878.2361715
SVK,2009,11236.96289,37.8189338
SVN,2009,1951.304237,7.036054165
SWE,2009,208257.9325,2046.655663
SWZ,2009,10654.20484,792.423702
SXM,2009,2.929710438,0.146501602
SYC,2009,0.151819992,0
SYR,2009,130.9067774,28.24598857
TCA,2009,105.5949212,32.04852753
TCD,2009,1065.523055,0.454361818
TGO,2009,5579.997542,3.430919675
THA,2009,132690.267,827.9325531
TJK,2009,34.04102614,0
TKM,2009,12.98584265,0.547308
TLS,2009,2633.964071,113.6523651
TTO,2009,1377.155902,33.32662628
TUN,2009,981.7533323,0
TUR,2009,28108.25361,4690.819465
TWN,2009,8161.887539,542.0158347
TZA,2009,143354.4568,365.0844326
UGA,2009,23293.00075,7.301214725
UKR,2009,48322.46427,3968.151829
UMI,2009,0.073094672,0
URY,2009,19279.78332,679.0600979
USA,2009,1608882.637,219312.2907
UZB,2009,96.40260709,7.215418718
VCT,2009,29.89848461,0.449572878
VEN,2009,142405.7706,4925.497261
VGB,2009,5.188663247,0.146149941
VIR,2009,86.32896581,1.026554377
VNM,2009,137716.233,1135.498812
VUT,2009,1096.266946,2.213371966
XAD,2009,2.986785605,0
XCA,2009,7.276171761,0.880998365
XKO,2009,777.0112119,37.57487976
XNC,2009,21.1310787,4.099450698
ZAF,2009,67278.37208,3394.396801
ZMB,2009,117826.6622,208.6714725
ZWE,2009,19401.97113,564.8875117
AFG,2010,87.72845281,76.44806179
AGO,2010,159806.0913,302.1816881
AIA,2010,0.439017861,0
ALA,2010,633.7402828,4.242167244
ALB,2010,655.7933438,82.62883551
AND,2010,1.083722139,0
ARG,2010,413230.8224,25637.47768
ARM,2010,162.1726243,23.77609197
ATF,2010,6.334069089,0
ATG,2010,19.13647801,0.514217135
AUS,2010,290725.4987,206123.66
AUT,2010,16712.86378,148.9472634
AZE,2010,549.6000884,101.4932138
BDI,2010,1904.664687,0.230360301
BEL,2010,10909.02127,115.1540702
BEN,2010,529.2388362,0.534434727
BES,2010,2.422487293,0.440531831
BFA,2010,6.957261039,0
BGD,2010,4667.802143,116.4152071
BGR,2010,3569.08976,70.11845884
BHS,2010,400.6439928,19.70997107
BIH,2010,910.6377057,33.85659912
BLM,2010,0.293202837,0
BLR,2010,35754.09729,971.5590217
BLZ,2010,9765.90981,1012.101425
BMU,2010,0.914107481,0
BOL,2010,451759.1743,107761.3603
BRA,2010,2688896.176,319511.8866
BRB,2010,17.46198449,0.299934255
BRN,2010,966.9865201,77.37653486
BTN,2010,4353.621654,747.5670613
BWA,2010,30.49984232,0.219805669
CAF,2010,48554.30071,233.4074446
CAN,2010,2104876.435,1295559.861
CHE,2010,1737.945462,10.68781031
CHL,2010,91495.54346,7794.245818
CHN,2010,627825.8802,61165.30826
CIV,2010,92461.83588,219.4135436
CMR,2010,57991.86698,100.2322461
COD,2010,810712.3887,4508.078277
COG,2010,44665.2334,1033.285209
COL,2010,197067.4213,9328.94812
COM,2010,92.29998246,2.261677908
CPV,2010,0.892166426,0
CRI,2010,13145.26709,347.8940157
CUB,2010,8608.089255,744.1568323
CUW,2010,1.729851275,0.075189297
CYM,2010,39.79336772,0.290105846
CYP,2010,63.95480702,10.90616936
CZE,2010,15441.63525,34.70304408
DEU,2010,75677.99611,363.2120143
DMA,2010,92.12036731,0.742296079
DNK,2010,4427.723897,33.67058937
DOM,2010,14102.67579,720.0590719
DZA,2010,2605.623817,0
ECU,2010,33772.34545,1508.843646
EGY,2010,98.18230588,0
ESP,2010,56093.42215,8294.351384
EST,2010,21496.37884,116.0439764
ETH,2010,20184.15652,37.19693621
FIN,2010,167507.2792,2408.80529
FJI,2010,2346.764318,64.75793877
FRA,2010,143265.2096,3041.590746
FSM,2010,76.66233752,0
GAB,2010,10674.18386,56.97812417
GBR,2010,28469.2259,1725.756675
GEO,2010,818.5918274,62.0946297
GGY,2010,0.151174032,0.05035423
GHA,2010,19500.00367,16.28803072
GIN,2010,16045.58987,19.23775479
GLP,2010,127.3858969,1.405644361
GMB,2010,23.82726274,0
GNB,2010,4900.406656,1.056010902
GNQ,2010,6592.942459,39.41032536
GRC,2010,7785.29902,3140.983618
GRD,2010,159.5560714,2.107255609
GTM,2010,59668.37394,5854.073983
GUF,2010,3205.635088,186.3753259
GUY,2010,10098.88591,998.6236169
HKG,2010,12.89914447,0.356671504
HND,2010,46085.25513,1934.467983
HRV,2010,3499.248261,150.3605981
HTI,2010,2084.361177,56.87315098
HUN,2010,11255.48786,178.2239788
IDN,2010,1279331.975,74383.88106
IMN,2010,49.95639642,4.678127192
IND,2010,51317.10632,1883.557011
IRL,2010,3854.678751,262.979223
IRN,2010,195.7900676,35.94657576
IRQ,2010,13.41544112,1.713248934
ISR,2010,89.07957605,1.302158358
ITA,2010,15806.37682,588.3201354
JAM,2010,2364.948067,55.56986289
JEY,2010,7.340422355,1.720849124
JOR,2010,0.065306392,0
JPN,2010,35745.32473,253.259527
KAZ,2010,3108.915856,481.7103995
KEN,2010,22693.01006,117.6558948
KGZ,2010,260.9738158,92.82651044
KHM,2010,237881.9133,3017.51868
KNA,2010,18.53841191,0.809529904
KOR,2010,14425.15152,0
LAO,2010,167107.9998,372.6743938
LBN,2010,115.1806402,14.22414122
LBR,2010,20357.66583,42.85550033
LBY,2010,9.414285433,0
LCA,2010,99.84201268,2.76487106
LIE,2010,2.791921383,0
LKA,2010,7230.756199,81.90378385
LSO,2010,3.77271354,0
LTU,2010,21666.89043,171.2361287
LUX,2010,880.4352557,2.597357163
LVA,2010,48507.10998,273.8533214
MAC,2010,0.571166889,0.35697946
MAF,2010,0.512617015,0
MAR,2010,988.077067,0
MDA,2010,176.751139,18.49604887
MDG,2010,107218.8916,7886.608421
MDV,2010,3.135726146,0
MEX,2010,166728.9135,14153.55447
MKD,2010,2223.215056,74.31493031
MLI,2010,53.89056149,0.224564694
MLT,2010,0.626002233,0.187729417
MMR,2010,169913.2752,4159.13751
MNE,2010,210.939334,22.90064858
MNG,2010,8764.403873,7112.700971
MOZ,2010,194545.3857,1824.59947
MSR,2010,109.302041,5.089052034
MTQ,2010,75.36671357,0.744586145
MUS,2010,23.26746884,0
MWI,2010,3981.955543,5.311040645
MYS,2010,430607.479,7833.030397
MYT,2010,31.90512951,0.225191509
NAM,2010,26.96556648,0
NCL,2010,550.4216422,102.4550799
NGA,2010,32782.06424,53.17727515
NIC,2010,212519.5892,2061.559559
NLD,2010,3403.342056,256.4889817
NOR,2010,40128.9106,1075.351825
NPL,2010,2347.698601,312.0112104
NZL,2010,56121.87428,800.5070799
PAK,2010,720.2208582,476.6950672
PAN,2010,15402.50593,407.9666249
PER,2010,142324.1422,8794.282303
PHL,2010,102649.4323,1050.004267
PLW,2010,32.72961264,1.220555477
PNG,2010,68761.27147,2123.29641
POL,2010,71835.17455,682.4282033
PRI,2010,595.2798262,5.194457267
PRK,2010,19020.61973,2927.562744
PRT,2010,48401.15284,10822.77459
PRY,2010,442300.4144,11068.10009
PSE,2010,1.310659812,0
REU,2010,223.3669453,0
ROU,2010,17781.76487,221.716191
RUS,2010,1859545.073,811417.2633
RWA,2010,2449.768497,1.153117572
SDN,2010,41.83875765,0.907015211
SEN,2010,153.8253932,0.149859509
SGP,2010,43.99259687,0.38455508
SLB,2010,6418.017872,73.76979936
SLE,2010,8782.214514,22.99793962
SLV,2010,2873.017717,91.84520683
SOM,2010,139.6464292,1.06341739
SRB,2010,2461.868685,94.17716254
SSD,2010,3879.410411,9.692702289
SUR,2010,7000.397415,594.2083623
SVK,2010,17103.91757,227.4674936
SVN,2010,1433.951353,11.47860779
SWE,2010,263646.4209,3491.20827
SWZ,2010,6660.339483,98.73756784
SXM,2010,0.219730671,0
SYR,2010,240.5329666,133.1095467
TCA,2010,38.4186888,1.644991521
TCD,2010,254.6524739,0.151137362
TGO,2010,514.1051344,0.305305853
THA,2010,134984.3093,1019.322436
TJK,2010,10.85788965,0
TKM,2010,8.873221636,0.439084228
TLS,2010,649.0107169,36.48016815
TTO,2010,3406.833391,200.5986084
TUN,2010,398.0397192,0
TUR,2010,17007.96514,1096.530238
TWN,2010,2459.821989,79.32349624
TZA,2010,138486.4105,506.0542318
UGA,2010,34149.41893,6.994380176
UKR,2010,52441.05515,1645.044664
URY,2010,17826.26894,194.9837436
USA,2010,2167639.243,559557.5153
UZB,2010,31.92424279,0.400630022
VCT,2010,65.79194187,0.67459108
VEN,2010,101285.5821,14844.46613
VGB,2010,3.946225116,0.219203057
VIR,2010,21.34495411,0.219612132
VNM,2010,174256.1939,2603.825772
VUT,2010,307.6289117,17.86888051
XAD,2010,0.127113335,0
XCA,2010,21.92282945,2.313563433
XKO,2010,468.2772286,14.72260989
XNC,2010,9.773423312,0.315118332
ZAF,2010,61758.75127,4418.046284
ZMB,2010,173983.6323,222.0970075
ZWE,2010,6635.29841,39.72577628
AFG,2011,112.9550622,97.61759819
AGO,2011,182927.9155,189.812228
AIA,2011,1.024562784,0
ALA,2011,465.8224431,5.12787134
ALB,2011,1188.248196,613.1143062
AND,2011,0.913257606,0.171120952
ARG,2011,499187.1777,29424.11132
ARM,2011,173.9885745,15.08790361
ATG,2011,25.83647597,0.588781163
AUS,2011,121315.7073,33921.11006
AUT,2011,18089.76136,111.5834921
AZE,2011,147.4556886,20.0900902
BDI,2011,960.5865305,0
BEL,2011,5016.268619,52.00957533
BEN,2011,654.6675256,2.977173274
BES,2011,8.809001752,0.293823419
BFA,2011,15.31876527,0
BGD,2011,4181.292614,58.27137797
BGR,2011,3331.690642,67.73221114
BHS,2011,624.7938525,285.2335577
BIH,2011,970.6150882,174.9049901
BLR,2011,45367.01353,859.9145873
BLZ,2011,26386.27978,6314.335885
BMU,2011,0.130451297,0
BOL,2011,330239.2107,57141.57731
BRA,2011,1923363.695,180618.7548
BRB,2011,18.13697373,0.074938219
BRN,2011,2620.363235,138.3413428
BTN,2011,1090.993589,127.461334
BWA,2011,21.43335793,0.286533367
CAF,2011,49140.1549,474.2186999
CAN,2011,2160700.601,1379053.117
CHE,2011,1939.854318,42.4382259
CHL,2011,99349.74402,7332.265775
CHN,2011,598586.6214,41075.20832
CIV,2011,124676.4779,86.49294132
CMR,2011,27651.74511,45.74782515
COD,2011,429540.0787,4118.823713
COG,2011,28374.34432,503.85163
COL,2011,189829.019,9107.842918
COM,2011,122.6120992,0.451861253
CPV,2011,16.40944346,0.594980092
CRI,2011,10495.8143,278.8528388
CUB,2011,16312.75171,1768.679326
CUW,2011,1.354661964,0.301044886
CYM,2011,39.77471242,0
CYP,2011,118.5263928,35.09351116
CZE,2011,21853.28487,55.09777777
DEU,2011,34271.55205,268.294696
DMA,2011,44.46318315,0.593573661
DNK,2011,3132.382287,10.69780494
DOM,2011,12960.42198,536.7774725
DZA,2011,8344.084462,0
ECU,2011,43630.40737,1891.840358
EGY,2011,102.6233366,0
ESP,2011,39325.56851,4583.690964
EST,2011,27199.28505,90.5356215
ETH,2011,15462.73448,34.71560226
FIN,2011,159354.7009,2687.502751
FJI,2011,552.8023927,4.912523933
FRA,2011,64074.31686,1127.449088
GAB,2011,18160.65516,154.8652036
GBR,2011,22656.55517,1159.858051
GEO,2011,539.7143638,167.7641273
GGY,2011,0.504209012,0
GHA,2011,36242.63011,25.32810646
GIN,2011,27637.96099,11.22101892
GLP,2011,73.90693009,2.145762214
GMB,2011,30.422627,0
GNB,2011,4283.911161,1.130730804
GNQ,2011,7706.364529,17.45108334
GRC,2011,6198.616502,2218.184778
GRD,2011,40.18600682,0.225757639
GTM,2011,40586.90124,3730.829235
GUF,2011,2708.796845,138.2378146
GUY,2011,8362.988172,303.3190357
HKG,2011,15.46864002,2.56558493
HND,2011,52571.55293,2997.934978
HRV,2011,2918.689848,307.6932733
HTI,2011,2564.210033,46.72219684
HUN,2011,8225.275769,38.59577587
IDN,2011,1543628.923,73118.42292
IMN,2011,12.03946139,1.99818256
IND,2011,88460.35915,2419.84186
IRL,2011,3108.828269,91.02058193
IRN,2011,238.9121501,79.78558185
IRQ,2011,3.290135532,0.062042891
ISR,2011,1065.392352,466.3526861
ITA,2011,11450.62657,1044.944689
JAM,2011,2385.22242,32.2157377
JEY,2011,3.188722276,0.151818063
JPN,2011,35955.32689,259.4179162
KAZ,2011,4852.338243,678.7067896
KEN,2011,17299.75727,48.83200578
KGZ,2011,111.9822805,51.81724208
KHM,2011,192154.6655,876.9191571
KNA,2011,12.35880576,0.073529927
KOR,2011,11709.67902,0
LAO,2011,130932.9584,405.3640594
LBN,2011,139.409047,10.81875949
LBR,2011,34444.33602,67.98829979
LBY,2011,9.487611197,0
LCA,2011,61.57842812,1.345069894
LIE,2011,1.84293668,0
LKA,2011,14736.92208,130.3440784
LSO,2011,3.354078545,0.134238244
LTU,2011,21735.15551,79.65538433
LUX,2011,447.8086715,0.847091416
LVA,2011,44737.56113,154.1587727
MAC,2011,0.713975236,0.142770353
MAF,2011,9.520155042,0.29293148
MAR,2011,3392.461738,0
MDA,2011,186.8124952,16.06161255
MDG,2011,162323.482,5816.676031
MDV,2011,10.56215889,0
MEX,2011,186771.2996,34372.7657
MKD,2011,2156.632677,113.7123368
MLI,2011,165.7856628,0.225520439
MLT,2011,1.438825873,0.500304076
MMR,2011,135716.3642,2160.559758
MNE,2011,494.3156,110.0501802
MNG,2011,3550.509212,2562.746201
MOZ,2011,150242.3884,844.3657702
MSR,2011,6.34311255,0
MTQ,2011,152.9927397,1.862136009
MUS,2011,487.3194964,0
MWI,2011,8216.209944,14.53197272
MYS,2011,463078.372,5731.040442
MYT,2011,2.327297514,0
NAM,2011,70.90416643,0.36210464
NCL,2011,709.1568659,97.49739894
NGA,2011,53891.48864,46.36795435
NIC,2011,43289.75705,631.4400239
NLD,2011,1155.291881,85.42692763
NOR,2011,32768.91954,769.6794276
NPL,2011,2816.45997,257.9607094
NZL,2011,59943.05383,649.0997794
PAK,2011,463.384443,291.0129402
PAN,2011,23104.0935,465.3048314
PER,2011,125265.0905,7090.897927
PHL,2011,33252.86178,385.1679041
PLW,2011,30.59188478,0.152537077
PNG,2011,53046.45901,1421.536145
POL,2011,56650.18083,326.1979418
PRI,2011,1227.7625,10.8324426
PRK,2011,5431.467607,1245.027076
PRT,2011,26672.76359,4603.756405
PRY,2011,457195.7334,8427.64365
PSE,2011,0.261357318,0
REU,2011,562.4162711,0
ROU,2011,16927.42175,98.92309473
RUS,2011,3021487.831,2025340.614
RWA,2011,925.9345725,0.461225079
SDN,2011,205.2396583,0.150048422
SEN,2011,116.8420487,0.750961309
SGP,2011,73.9111539,0.538366056
SLB,2011,5860.705993,99.6987415
SLE,2011,33929.46108,164.2130576
SLV,2011,3242.219007,104.704973
SOM,2011,184.5080426,3.302188918
SPM,2011,0.053029116,0
SRB,2011,2210.161611,43.29948839
SSD,2011,9011.574753,38.54169215
SUR,2011,5696.75455,301.0357351
SVK,2011,11543.84555,121.6768585
SVN,2011,1436.134584,11.22013657
SWE,2011,205321.3007,1501.0789
SWZ,2011,2621.924535,42.92083874
SXM,2011,2.563523423,0
SYR,2011,155.8983513,15.64734475
TCA,2011,14.59910543,0.071553772
TCD,2011,920.0001788,0.151441301
TGO,2011,1255.77898,0.990714101
THA,2011,94544.69378,531.1719729
TJK,2011,20.20170652,0.234687238
TKM,2011,16.51523348,0.87655268
TLS,2011,1463.476667,35.87883797
TTO,2011,374.7194797,3.631171725
TUN,2011,2203.890028,0
TUR,2011,23887.92723,1868.114265
TWN,2011,1461.486996,44.57409583
TZA,2011,137805.3347,244.7007558
UGA,2011,65067.31794,4.611693526
UKR,2011,60355.87402,1772.869456
UMI,2011,0.146197626,0
URY,2011,28001.41284,348.010867
USA,2011,1663578.831,204434.542
UZB,2011,33.41626008,0.807419978
VCT,2011,30.42107748,0.299778654
VEN,2011,74441.21989,2364.317974
VGB,2011,15.3467351,0.657667861
VIR,2011,49.91760351,0.219606835
VNM,2011,130786.4074,1237.883997
VUT,2011,607.1044173,0.661624375
XAD,2011,1.080833818,0
XCA,2011,208.1169333,63.99494293
XKO,2011,802.0038879,171.9179268
XNC,2011,14.06764725,2.331703246
ZAF,2011,69616.79324,2373.152263
ZMB,2011,60076.41865,20.02583498
ZWE,2011,9039.172703,66.37891282
ABW,2012,0.150324923,0.075162462
AFG,2012,39.30761566,20.03989562
AGO,2012,180754.8207,429.7147653
AIA,2012,1.902614159,0.073160565
ALA,2012,654.7286496,14.07844093
ALB,2012,5395.648853,2540.873671
AND,2012,7.697719637,0.627182128
ARG,2012,478177.9106,34169.40225
ARM,2012,197.6781764,27.92881056
ATG,2012,33.34539067,0.441555761
AUS,2012,139802.7577,52661.33733
AUT,2012,11158.42923,128.2107033
AZE,2012,597.6319687,45.39739389
BDI,2012,871.1629204,1.99726309
BEL,2012,5635.167607,87.24778737
BEN,2012,2865.411755,7.866481819
BES,2012,3.222078491,0.300887345
BFA,2012,0.377733864,0
BGD,2012,5359.457806,42.58450551
BGR,2012,9977.505725,487.7401137
BHS,2012,370.5939726,119.3721152
BIH,2012,2433.756924,865.7979715
BLM,2012,0.146613308,0
BLR,2012,39591.09205,949.574217
BLZ,2012,11527.9676,1092.623936
BMU,2012,0.587705303,0
BOL,2012,273544.0107,35062.31531
BRA,2012,2918633.141,276133.6676
BRB,2012,116.543738,2.772976368
BRN,2012,1836.782867,82.88509557
BTN,2012,766.2123954,62.11685558
BWA,2012,15.78723676,0.430660366
CAF,2012,57313.88907,472.1612131
CAN,2012,2545494.224,1493131.442
CHE,2012,1518.064677,28.56879517
CHL,2012,174809.5119,48594.23757
CHN,2012,605004.4187,35739.15929
CIV,2012,95946.03843,77.22874274
CMR,2012,51267.60247,97.08429765
COD,2012,630999.5512,4690.695421
